brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
audi,A5,2020,40990,Semi-Auto,2900,Diesel,145,44.8,2
audi,Q7,2020,54995,Semi-Auto,1364,Diesel,145,33.2,3
audi,Q7,2020,54950,Semi-Auto,1600,Diesel,145,33.2,3
audi,A5,2020,27990,Semi-Auto,1432,Petrol,145,39.8,2
audi,A5,2020,30990,Semi-Auto,1500,Petrol,145,39.2,2
audi,TT,2020,32490,Semi-Auto,2950,Petrol,145,34.9,2
audi,A1,2020,21450,Semi-Auto,2500,Petrol,150,44.1,1
audi,A5,2020,26900,Semi-Auto,5000,Petrol,145,39.8,2
audi,A5,2020,27900,Semi-Auto,5000,Petrol,145,40.4,2
audi,Q7,2020,46990,Automatic,5000,Diesel,145,33.6,3
audi,TT,2020,28800,Semi-Auto,241,Petrol,145,40.9,2
audi,A3,2020,32500,Semi-Auto,3007,Petrol,145,34.5,2
audi,Q3,2020,29990,Manual,5000,Diesel,145,40.9,2
audi,Q3,2020,27990,Manual,5000,Petrol,145,39.8,1.5
audi,A5,2020,27900,Semi-Auto,5000,Petrol,145,40.4,2
audi,A3,2020,32400,Semi-Auto,1261,Petrol,145,34.5,2
audi,Q2,2020,28900,Manual,1201,Diesel,145,46.3,1.6
audi,Q3,2020,30900,Manual,924,Diesel,145,40.9,2
audi,Q2,2020,30900,Semi-Auto,828,Diesel,145,46.3,2
audi,Q3,2020,36900,Semi-Auto,2183,Petrol,145,39.8,1.5
audi,A4,2020,40900,Semi-Auto,1964,Diesel,145,40.4,3
audi,A5,2020,29945,Semi-Auto,5000,Diesel,145,47.1,2
audi,A5,2020,28945,Semi-Auto,5000,Diesel,145,50.4,2
audi,A5,2020,33990,Semi-Auto,3000,Petrol,145,39.8,2
audi,Q5,2020,40945,Semi-Auto,3000,Diesel,145,38.2,2
audi,A1,2020,23250,Semi-Auto,3000,Petrol,145,44.8,1
audi,A1,2020,23250,Semi-Auto,3000,Petrol,145,44.8,1
audi,A5,2020,32990,Semi-Auto,3000,Petrol,145,40.4,2
audi,A5,2020,31990,Semi-Auto,5000,Petrol,145,39.8,2
audi,Q5,2020,51970,Semi-Auto,215,Diesel,145,34.5,3
audi,A4,2020,34990,Semi-Auto,3000,Petrol,145,39.2,2
audi,A1,2020,24490,Semi-Auto,3000,Petrol,145,44.8,1.5
audi,TT,2020,29970,Semi-Auto,1015,Petrol,145,37.7,2
audi,Q2,2020,29970,Semi-Auto,1015,Petrol,150,34.5,2
audi,A1,2020,22970,Semi-Auto,3515,Petrol,150,44.8,1.5
audi,A5,2020,26970,Semi-Auto,7015,Petrol,145,39.8,2
audi,A3,2020,21970,Manual,5015,Diesel,150,53.3,1.6
audi,A1,2020,22970,Semi-Auto,3015,Petrol,150,44.8,1
audi,Q3,2020,28970,Semi-Auto,2015,Diesel,150,40.9,2
audi,TT,2020,29970,Semi-Auto,5515,Petrol,150,35.3,2
audi,A4,2020,28970,Semi-Auto,3515,Diesel,150,54.3,3
audi,Q3,2020,32970,Semi-Auto,2015,Petrol,150,31.4,2
audi,Q3,2020,29970,Manual,1015,Petrol,150,40.9,1.5
audi,A4,2020,31470,Semi-Auto,4915,Petrol,150,40.9,2
audi,A4,2020,43970,Semi-Auto,3700,Diesel,145,39.2,3
audi,A1,2020,25990,Semi-Auto,2888,Petrol,150,44.8,1.5
audi,A3,2020,24450,Semi-Auto,1183,Petrol,150,43.5,1.5
audi,A1,2020,24450,Semi-Auto,1870,Petrol,145,44.8,1
audi,A1,2020,25950,Semi-Auto,2888,Petrol,150,44.8,1.5
audi,Q3,2020,36950,Semi-Auto,2888,Petrol,150,39.2,1.5
audi,A1,2020,24950,Semi-Auto,2888,Petrol,150,44.8,1.5
audi,A4,2020,42900,Semi-Auto,2000,Diesel,145,39.8,3
audi,A3,2020,26500,Manual,1500,Diesel,145,55.4,2
audi,Q2,2020,26500,Semi-Auto,1500,Petrol,145,42.2,1.5
audi,Q7,2020,56900,Semi-Auto,1500,Diesel,145,33.2,3
audi,Q5,2020,48750,Semi-Auto,4564,Diesel,145,34.5,3
audi,Q3,2020,29750,Manual,1501,Diesel,145,42.8,2
audi,Q3,2020,26500,Manual,1553,Petrol,145,40.9,1.5
audi,Q5,2020,38750,Semi-Auto,2000,Diesel,145,38.2,2
audi,Q5,2020,43900,Semi-Auto,500,Hybrid,135,117.7,2
audi,A5,2020,29950,Semi-Auto,2888,Petrol,145,40.4,2
audi,A3,2020,32495,Semi-Auto,7500,Hybrid,135,141.3,1.4
audi,RS6,2020,109495,Semi-Auto,1500,Petrol,150,22.1,4
audi,Q5,2020,33450,Semi-Auto,310,Petrol,150,33.2,2
audi,A4,2020,31495,Automatic,2500,Diesel,145,50.4,2
audi,Q5,2020,48850,Semi-Auto,705,Diesel,145,34.5,3
audi,Q3,2020,35895,Automatic,3000,Diesel,145,47.1,2
audi,Q7,2020,53900,Semi-Auto,4000,Diesel,145,33.2,3
audi,A4,2020,41900,Semi-Auto,4200,Diesel,145,40.9,3
audi,Q5,2020,48895,Automatic,1000,Diesel,145,34.5,3
audi,A1,2020,23795,Semi-Auto,1000,Petrol,145,44.8,1.5
audi,Q8,2020,61795,Semi-Auto,1500,Diesel,145,32.8,3
audi,A1,2020,25895,Automatic,1500,Petrol,145,44.1,1
audi,Q5,2020,36888,Semi-Auto,4186,Petrol,145,32.1,2
audi,Q5,2020,53990,Automatic,4394,Diesel,145,34.5,3
audi,Q8,2020,73495,Semi-Auto,1500,Diesel,150,32.8,3
audi,A3,2020,26990,Semi-Auto,3000,Petrol,145,44.1,1.5
audi,A5,2020,26990,Semi-Auto,3000,Petrol,145,39.8,2
audi,A5,2020,31246,Semi-Auto,3000,Petrol,145,40.4,2
audi,A3,2020,21946,Manual,3000,Diesel,145,51.4,1.6
audi,Q3,2020,26945,Manual,3000,Petrol,145,39.8,1.5
audi,A1,2020,22990,Semi-Auto,3311,Petrol,145,44.8,1.5
audi,A1,2020,19250,Manual,2004,Petrol,145,48.7,1
audi,Q2,2020,24888,Manual,1500,Petrol,145,45.6,1
audi,A1,2020,21746,Semi-Auto,3000,Petrol,145,44.8,1
audi,A6,2020,34746,Semi-Auto,2500,Diesel,150,50.4,2
audi,A5,2020,26990,Semi-Auto,3000,Petrol,145,39.8,2
audi,TT,2020,33888,Manual,905,Petrol,145,34.9,2
audi,A1,2020,18500,Manual,2500,Petrol,145,48.7,1
audi,Q3,2020,30990,Semi-Auto,476,Petrol,150,40.4,1.5
audi,A3,2020,29990,Semi-Auto,8215,Petrol,145,34.5,2
audi,A1,2020,18500,Manual,641,Petrol,145,48.7,1
audi,Q5,2020,35990,Semi-Auto,3309,Diesel,145,38.2,2
audi,Q3,2020,31990,Semi-Auto,2649,Petrol,145,31.4,2
audi,Q3,2020,30990,Semi-Auto,9985,Petrol,145,31.4,2
audi,A1,2020,19490,Manual,4000,Petrol,150,47.9,1
audi,A1,2020,21840,Semi-Auto,315,Petrol,150,44.8,1.5
audi,A1,2020,18500,Manual,500,Petrol,150,49.6,1
audi,Q3,2020,30990,Semi-Auto,500,Petrol,150,40.4,1.5
audi,Q2,2020,25888,Semi-Auto,4000,Petrol,145,42.2,1.5
audi,Q2,2020,23888,Manual,4000,Petrol,145,43.5,1.5
audi,Q2,2020,25888,Semi-Auto,4000,Petrol,145,42.2,1.5
audi,Q3,2020,30990,Semi-Auto,1000,Petrol,150,40.4,1.5
audi,Q5,2020,37444,Semi-Auto,4000,Petrol,145,32.1,2
audi,Q2,2020,25888,Semi-Auto,4000,Petrol,145,42.2,1.5
audi,Q3,2020,26888,Manual,4000,Petrol,145,40.9,1.5
audi,Q2,2020,25888,Semi-Auto,1551,Petrol,145,42.2,1.5
audi,A1,2020,19790,Manual,5080,Petrol,145,47.9,1
audi,A1,2020,27880,Semi-Auto,3273,Petrol,145,44.1,1.5
audi,Q2,2020,23888,Manual,4000,Petrol,145,43.5,1.5
audi,Q2,2020,23950,Manual,4750,Petrol,145,44.8,1.5
audi,Q3,2020,29950,Semi-Auto,4750,Diesel,145,48.7,2
audi,Q3,2020,32799,Semi-Auto,3500,Petrol,145,32.5,2
audi,A5,2020,30299,Semi-Auto,1959,Diesel,145,51.4,2
audi,A3,2020,23229,Manual,1850,Petrol,145,44.8,1.5
audi,A1,2020,18990,Manual,4000,Petrol,150,49.6,1
audi,A1,2020,21840,Semi-Auto,4000,Petrol,150,44.8,1.5
audi,Q3,2020,37888,Semi-Auto,6000,Petrol,145,30.7,2
audi,Q2,2020,25990,Manual,1500,Petrol,145,43.5,1.5
audi,A5,2020,28000,Semi-Auto,1500,Diesel,145,51.4,2
audi,A5,2020,28888,Semi-Auto,1500,Diesel,145,51.4,2
audi,A1,2020,21390,Manual,1500,Petrol,145,47.9,1
audi,Q3,2020,37888,Semi-Auto,2500,Petrol,145,30.7,2
audi,Q5,2020,37444,Semi-Auto,1500,Diesel,145,38.2,2
audi,A1,2020,26450,Semi-Auto,5000,Petrol,145,44.1,1.5
audi,Q7,2020,71450,Semi-Auto,5000,Diesel,145,30.1,4
audi,A1,2020,30950,Semi-Auto,5000,Petrol,145,44.1,1.5
audi,Q3,2020,31950,Semi-Auto,5000,Diesel,150,48.7,2
audi,Q2,2020,30995,Semi-Auto,2142,Diesel,145,44.8,2
audi,Q7,2020,72995,Semi-Auto,3000,Diesel,145,30.1,4
audi,RS4,2020,69950,Semi-Auto,2000,Petrol,145,29.1,2.9
audi,A1,2020,23950,Semi-Auto,3000,Petrol,145,44.8,1.5
audi,Q3,2020,28995,Manual,1817,Diesel,145,42.8,2
audi,Q2,2020,26950,Semi-Auto,5000,Petrol,145,42.2,1.5
audi,A5,2020,29950,Semi-Auto,5000,Diesel,145,50.4,2
audi,A5,2020,33995,Semi-Auto,3000,Petrol,145,39.2,2
audi,A4,2020,35995,Semi-Auto,609,Petrol,145,40.9,2
audi,Q3,2020,29995,Manual,1014,Petrol,145,40.9,1.5
audi,A5,2020,33750,Semi-Auto,3590,Diesel,145,48.7,2
audi,Q5,2020,39990,Semi-Auto,1501,Petrol,145,32.1,2
audi,TT,2020,34995,Semi-Auto,2000,Petrol,150,40.9,2
audi,A6,2020,47995,Semi-Auto,3000,Petrol,150,34,2
audi,A5,2020,59995,Semi-Auto,2000,Diesel,150,40.9,3
audi,Q2,2020,25990,Semi-Auto,6000,Diesel,145,46.3,1.6
audi,Q2,2020,26900,Semi-Auto,1545,Petrol,145,42.2,1.5
audi,A4,2020,32990,Semi-Auto,1000,Diesel,145,50.4,2
audi,A4,2020,29990,Semi-Auto,500,Petrol,145,40.9,2
audi,A1,2020,22990,Semi-Auto,1694,Petrol,145,44.8,1
audi,Q7,2020,49989,Semi-Auto,6000,Diesel,145,33.2,3
audi,Q8,2020,63000,Semi-Auto,3000,Diesel,145,32.8,3
audi,A4,2020,31490,Semi-Auto,500,Diesel,150,49.6,2
audi,A1,2020,20990,Semi-Auto,2000,Petrol,145,45.6,1
audi,TT,2020,54995,Semi-Auto,2000,Petrol,145,30.1,2.5
audi,TT,2020,30990,Automatic,1000,Petrol,150,40.9,2
audi,Q3,2020,28990,Manual,1500,Petrol,145,40.9,1.5
audi,TT,2020,42444,Automatic,1500,Petrol,145,35.3,2
audi,Q2,2020,31990,Automatic,4000,Diesel,145,44.8,2
audi,Q3,2020,32788,Manual,1500,Petrol,145,40.4,1.5
audi,Q3,2020,29944,Manual,1500,Petrol,145,40.9,0
audi,Q3,2020,33333,Automatic,1500,Diesel,145,47.1,0
audi,Q3,2020,29944,Automatic,1500,Petrol,145,32.5,0
audi,Q3,2020,37990,Automatic,1500,Petrol,145,30.7,0
audi,A5,2020,29888,Automatic,1500,Diesel,145,51.4,2
audi,Q5,2020,49790,Automatic,1500,Petrol,135,117.7,0
audi,Q2,2020,24988,Automatic,1500,Petrol,145,42.2,0
audi,Q5,2020,35995,Semi-Auto,1117,Diesel,145,38.2,2
audi,A4,2020,32000,Automatic,3000,Petrol,145,39.2,2
audi,Q3,2020,33444,Automatic,1500,Petrol,145,31.4,2
audi,Q3,2020,33444,Automatic,1500,Petrol,145,31.4,2
audi,Q3,2020,27000,Manual,1200,Petrol,145,40.9,1.5
audi,A5,2020,30444,Automatic,3000,Petrol,145,40.4,2
audi,Q3,2020,29888,Manual,4000,Petrol,145,40.9,1.5
audi,Q3,2020,32444,Automatic,1500,Petrol,145,31.4,0
audi,Q7,2020,57888,Automatic,1500,Diesel,145,33.2,3
audi,Q2,2020,24888,Manual,4000,Petrol,145,43.5,1.5
audi,Q2,2020,24888,Manual,4000,Petrol,145,43.5,1.5
audi,Q3,2020,32444,Automatic,1500,Petrol,145,31.4,0
audi,Q3,2020,37888,Automatic,1500,Petrol,145,30.7,0
audi,Q8,2020,63888,Automatic,1500,Diesel,145,32.8,3
audi,S4,2020,45888,Automatic,1500,Diesel,145,39.2,3
audi,Q2,2020,24990,Manual,1500,Petrol,145,43.5,0
audi,Q5,2020,39888,Automatic,1500,Petrol,145,32.1,2
audi,S4,2020,44888,Automatic,1500,Diesel,145,39.2,0
audi,Q3,2020,33888,Manual,1500,Petrol,145,40.4,1.5
audi,Q3,2020,31990,Automatic,1500,Petrol,145,40.4,0
audi,Q3,2020,33990,Automatic,1500,Diesel,145,47.1,2
audi,Q2,2020,24888,Automatic,1500,Petrol,145,42.2,0
audi,Q5,2020,36888,Automatic,3000,Diesel,145,38.2,2
audi,Q5,2020,37444,Automatic,3000,Petrol,145,32.1,2
audi,Q3,2020,32444,Automatic,1500,Petrol,145,31.4,0
audi,Q2,2020,24990,Manual,1500,Petrol,145,43.5,0
audi,Q3,2020,33990,Automatic,1500,Diesel,145,47.1,0
audi,Q3,2020,30990,Manual,1500,Petrol,145,40.9,0
audi,Q3,2020,32444,Automatic,1500,Petrol,145,31.4,0
audi,Q3,2020,37888,Automatic,285,Petrol,145,30.7,0
audi,TT,2020,31000,Automatic,2500,Petrol,150,40.9,2
audi,Q3,2020,32444,Automatic,1500,Petrol,145,31.4,2
audi,Q3,2020,33444,Automatic,1500,Petrol,145,31.4,0
audi,Q3,2020,30990,Manual,1500,Petrol,145,40.9,0
audi,Q3,2020,36790,Automatic,1330,Petrol,145,30.7,0
audi,TT,2020,33000,Automatic,2500,Petrol,150,34.9,2
audi,SQ5,2020,56450,Automatic,1500,Diesel,145,34.5,0
audi,Q2,2020,26888,Manual,4000,Petrol,145,43.5,1.5
audi,TT,2020,30000,Automatic,1500,Petrol,145,40.9,2
audi,Q3,2020,33990,Automatic,4000,Diesel,145,47.1,0
audi,Q3,2020,32000,Automatic,4000,Petrol,145,32.5,2
audi,Q3,2020,38888,Automatic,1500,Petrol,145,30.7,0
audi,Q3,2020,41888,Automatic,1500,Petrol,145,31,0
audi,Q3,2020,29990,Automatic,1500,Diesel,145,47.1,0
audi,Q5,2020,38444,Automatic,1500,Petrol,145,32.1,0
audi,Q3,2020,29488,Manual,1500,Petrol,145,40.9,0
audi,Q3,2020,39888,Automatic,1500,Petrol,145,30.7,2
audi,Q3,2020,30000,Automatic,1500,Petrol,145,40.9,0
audi,Q3,2020,32444,Automatic,2700,Petrol,145,31.4,2
audi,Q3,2020,26700,Manual,1700,Petrol,150,40.9,1.5
audi,TT,2020,30000,Automatic,2500,Petrol,150,40.9,2
audi,Q2,2020,24950,Semi-Auto,789,Diesel,145,47.9,1.6
audi,Q3,2020,32000,Automatic,1500,Petrol,145,31.4,0
audi,A3,2020,24880,Automatic,2749,Petrol,145,44.1,1.5
audi,Q3,2020,29930,Automatic,4563,Diesel,145,48.7,2
audi,A5,2020,29930,Automatic,4521,Petrol,145,39.2,2
audi,Q3,2020,28900,Automatic,3854,Diesel,145,48.7,2
audi,A5,2020,28900,Manual,3452,Petrol,145,39.8,2
audi,A5,2020,32880,Automatic,4521,Petrol,145,39.2,2
audi,Q5,2020,36930,Automatic,5412,Diesel,145,38.2,2
audi,A3,2020,24480,Automatic,2415,Petrol,145,40.9,2
audi,A4,2020,26880,Automatic,4521,Diesel,145,50.4,2
audi,A4,2020,26430,Automatic,4526,Petrol,145,42.8,2
audi,A8,2020,49800,Automatic,3452,Diesel,145,39.2,3
audi,A4,2020,27900,Manual,4521,Petrol,145,39.2,2
audi,A4,2020,31680,Automatic,6524,Petrol,145,38.2,2
audi,Q2,2020,26880,Manual,3524,Petrol,145,43.5,1.5
audi,Q5,2020,43950,Automatic,7791,Diesel,145,34.5,3
audi,A4,2020,47950,Automatic,3558,Diesel,145,39.2,3
audi,A4,2020,36950,Automatic,3200,Diesel,145,45.6,2
audi,Q3,2020,32950,Automatic,998,Diesel,150,47.1,2
audi,Q5,2020,39950,Automatic,4500,Diesel,150,38.2,2
audi,Q7,2020,61950,Automatic,8500,Diesel,150,33.2,3
audi,A3,2020,21450,Manual,6552,Petrol,150,47.9,1
audi,A3,2020,28950,Automatic,5500,Diesel,150,44.1,2
audi,A1,2020,23950,Automatic,5520,Petrol,150,44.8,1.5
audi,A3,2020,21450,Manual,4541,Diesel,150,51.4,1.6
audi,A4,2020,43950,Automatic,6685,Diesel,145,39.2,3
audi,A4,2020,45950,Automatic,3200,Diesel,145,39.2,3
audi,A4,2020,34950,Automatic,5500,Diesel,145,49.6,2
audi,Q7,2020,55750,Automatic,875,Diesel,150,33.2,3
audi,A1,2020,27990,Automatic,2500,Petrol,145,44.1,1.5
audi,Q2,2020,34990,Automatic,10,Petrol,145,32.5,2
audi,RS3,2020,42490,Automatic,320,Petrol,145,29.7,2.5
audi,TT,2020,28490,Automatic,80,Petrol,145,38.7,2
audi,A8,2020,54990,Automatic,10,Diesel,145,39.2,3
audi,A4,2020,47990,Automatic,5500,Petrol,145,35.3,2
audi,Q3,2020,35490,Automatic,500,Diesel,145,47.1,2
audi,Q3,2020,38990,Automatic,500,Diesel,145,47.1,2
audi,A5,2020,29990,Automatic,10,Petrol,145,40.4,2
audi,Q5,2020,47990,Automatic,1000,Diesel,145,38.2,2
audi,Q3,2020,32990,Manual,500,Petrol,145,40.9,1.5
audi,A4,2020,35990,Automatic,500,Diesel,145,54.3,2
audi,A3,2020,29490,Manual,500,Diesel,145,52.3,1.6
audi,RS3,2020,42490,Automatic,10,Petrol,145,30.1,2.5
audi,A5,2020,30990,Automatic,10,Diesel,145,47.1,2
audi,A6,2020,37990,Automatic,3455,Diesel,145,50.4,2
audi,TT,2020,32990,Automatic,150,Petrol,145,38.7,2
audi,A3,2020,27490,Automatic,1350,Diesel,145,51.4,2
audi,RS3,2020,41990,Automatic,415,Petrol,145,29.7,2.5
audi,A4,2020,37995,Automatic,203,Diesel,145,45.6,2
audi,A3,2020,20995,Manual,5000,Diesel,145,54.3,1.6
audi,Q3,2020,30990,Automatic,1500,Diesel,145,47.1,2
audi,Q3,2020,34490,Automatic,500,Diesel,145,48.7,2
audi,A5,2020,37490,Automatic,500,Petrol,145,39.2,2
audi,A8,2020,78990,Automatic,250,Diesel,145,39.2,3
audi,Q3,2020,32490,Manual,750,Petrol,145,40.9,1.5
audi,Q2,2020,28490,Automatic,101,Petrol,145,42.2,1.5
audi,A1,2020,27995,Automatic,94,Petrol,145,40.4,2
audi,Q2,2020,31990,Automatic,157,Diesel,145,44.8,2
audi,A6,2020,38990,Automatic,5000,Petrol,145,34,2
audi,A1,2020,28445,Automatic,244,Petrol,145,40.4,2
audi,A3,2020,26490,Manual,240,Diesel,145,52.3,1.6
audi,A5,2020,30990,Automatic,10,Petrol,145,39.8,2
audi,Q7,2020,60950,Automatic,2402,Diesel,145,33.2,3
audi,Q3,2020,28490,Manual,10,Petrol,145,39.8,1.5
audi,Q3,2020,33990,Manual,24,Petrol,145,39.8,1.5
audi,A1,2020,28950,Automatic,1406,Petrol,145,44.1,1.5
audi,Q7,2020,70950,Automatic,5000,Diesel,145,30.1,4
audi,A4,2020,47000,Automatic,6760,Diesel,145,39.2,3
audi,Q3,2020,28000,Manual,1000,Petrol,145,40.9,1.5
audi,Q3,2020,34000,Automatic,1000,Petrol,145,31.4,2
audi,A3,2020,28000,Automatic,8000,Petrol,145,41.5,1.5
audi,RS4,2020,69890,Automatic,3350,Petrol,150,29.1,2.9
audi,A1,2020,25790,Automatic,3222,Petrol,145,44.1,1.5
audi,A4,2020,26890,Automatic,1555,Petrol,145,38.7,2
audi,Q5,2020,34500,Automatic,5362,Diesel,145,38.2,2
audi,RS6,2020,104948,Automatic,3000,Petrol,145,22.1,4
audi,Q5,2020,50000,Automatic,12,Diesel,150,34.5,3
audi,Q5,2020,50000,Automatic,1246,Hybrid,140,117.7,2
audi,Q8,2020,72500,Automatic,10,Diesel,150,32.8,3
audi,Q5,2020,36500,Automatic,1552,Diesel,150,38.2,2
audi,A7,2020,45000,Automatic,1200,Diesel,150,38.2,3
audi,A6,2020,30000,Automatic,893,Diesel,145,47.9,2
audi,Q5,2020,36500,Automatic,26,Diesel,145,38.2,2
audi,A4,2020,44500,Automatic,3911,Diesel,145,40.4,3
audi,A5,2020,29000,Automatic,4000,Petrol,145,39.8,2
audi,A6,2020,38500,Automatic,3000,Petrol,145,34,2
audi,A4,2020,27750,Automatic,6500,Petrol,145,38.2,2
audi,A4,2020,43000,Automatic,3000,Diesel,145,40.4,3
audi,A4,2020,44000,Automatic,7500,Diesel,145,39.2,3
audi,Q5,2020,48000,Automatic,5000,Diesel,145,34.5,3
audi,Q5,2020,38500,Automatic,2500,Petrol,145,32.1,2
audi,Q7,2020,59500,Automatic,4000,Diesel,145,33.2,3
audi,A5,2020,31500,Automatic,10,Diesel,145,47.1,2
audi,A3,2020,16999,Manual,2718,Petrol,150,49.6,1
audi,A1,2020,21400,Automatic,7,Petrol,145,44.8,1
audi,Q2,2020,26500,Automatic,10,Petrol,145,42.2,1.5
audi,A4,2020,49000,Automatic,38,Diesel,145,39.2,3
audi,A5,2020,32500,Automatic,15,Diesel,145,47.1,2
audi,Q3,2020,28000,Automatic,1772,Diesel,145,48.7,2
audi,A1,2020,24000,Automatic,1210,Petrol,150,44.8,1.5
audi,Q7,2020,68000,Automatic,4162,Diesel,145,32.1,3
audi,A3,2020,29000,Automatic,3153,Petrol,145,34.5,2
audi,Q7,2020,53792,Automatic,3182,Diesel,145,33.2,3
audi,Q5,2020,37495,Automatic,7511,Petrol,145,32.1,2
audi,Q5,2020,37000,Automatic,3121,Petrol,145,32.1,2
audi,Q3,2020,27000,Manual,42,Petrol,145,39.8,1.5
audi,Q5,2020,38000,Automatic,1481,Petrol,145,32.1,2
audi,A6,2020,28000,Automatic,2511,Diesel,145,47.9,2
audi,Q5,2020,37000,Automatic,1436,Petrol,145,32.1,2
audi,A5,2020,25000,Automatic,751,Petrol,145,40.4,2
audi,A3,2020,16999,Manual,4018,Petrol,145,49.6,1
audi,A3,2020,16999,Manual,1978,Petrol,150,49.6,1
audi,A3,2020,17199,Manual,609,Petrol,150,49.6,1
bmw,X1,2020,31498,Semi-Auto,1560,Diesel,145,60.1,2
bmw,2 Series,2020,27998,Manual,1580,Petrol,150,43.5,1.5
bmw,X5,2020,54998,Semi-Auto,1500,Diesel,150,37.7,3
bmw,2 Series,2020,25998,Automatic,3160,Hybrid,140,113,1.5
bmw,1 Series,2020,31998,Semi-Auto,1560,Diesel,150,48.7,2
bmw,X2,2020,29998,Manual,1850,Diesel,150,49.6,2
bmw,X7,2020,78000,Semi-Auto,5000,Diesel,150,31.4,3
bmw,7 Series,2020,53000,Semi-Auto,6555,Diesel,145,42.2,3
bmw,M4,2020,51000,Semi-Auto,2000,Petrol,145,32.5,3
bmw,2 Series,2020,29000,Manual,5550,Petrol,145,43.5,1.5
bmw,4 Series,2020,27000,Semi-Auto,25,Petrol,145,48.7,2
bmw,4 Series,2020,27500,Semi-Auto,25,Diesel,145,60.1,2
bmw,4 Series,2020,29500,Semi-Auto,17,Diesel,145,60.1,2
bmw,3 Series,2020,51000,Semi-Auto,5000,Diesel,150,43.5,3
bmw,X5,2020,60990,Semi-Auto,3500,Diesel,145,33.6,3
bmw,X3,2020,35900,Semi-Auto,4500,Diesel,150,54.3,2
bmw,M4,2020,50000,Semi-Auto,700,Petrol,145,34,3
bmw,M4,2020,43000,Semi-Auto,40,Petrol,145,34,3
bmw,3 Series,2020,40000,Semi-Auto,2000,Diesel,145,47.9,3
bmw,2 Series,2020,36000,Semi-Auto,5550,Petrol,145,36.2,2
bmw,M4,2020,48000,Semi-Auto,30,Petrol,145,34,3
bmw,X4,2020,43000,Semi-Auto,857,Diesel,145,40.9,3
bmw,2 Series,2020,30000,Semi-Auto,914,Petrol,145,42.2,1.5
bmw,8 Series,2020,63000,Semi-Auto,3000,Diesel,145,40.4,3
bmw,1 Series,2020,22000,Manual,2000,Petrol,145,44.1,1.5
bmw,X4,2020,45500,Semi-Auto,1608,Petrol,145,26.9,3
bmw,1 Series,2020,29998,Semi-Auto,934,Diesel,150,48.7,2
bmw,X4,2020,43898,Semi-Auto,2679,Petrol,145,26.9,3
bmw,4 Series,2020,27490,Semi-Auto,100,Diesel,145,60.1,2
bmw,4 Series,2020,28990,Semi-Auto,100,Diesel,145,52.3,3
bmw,4 Series,2020,30750,Semi-Auto,100,Diesel,145,50.4,3
bmw,X3,2020,52910,Semi-Auto,101,Hybrid,135,5.5,2
bmw,4 Series,2020,47550,Semi-Auto,101,Diesel,145,60.1,2
bmw,2 Series,2020,31150,Manual,101,Petrol,145,40.4,1.5
bmw,X4,2020,53630,Semi-Auto,117,Diesel,145,40.9,3
bmw,X5,2020,56270,Semi-Auto,117,Diesel,145,36.7,3
bmw,3 Series,2020,40150,Semi-Auto,319,Petrol,145,42.2,2
bmw,3 Series,2020,53260,Semi-Auto,347,Petrol,145,33.6,3
bmw,X1,2020,29991,Semi-Auto,2000,Diesel,145,47.9,2
bmw,2 Series,2020,29991,Semi-Auto,1500,Petrol,145,47.9,2
bmw,1 Series,2020,26991,Semi-Auto,2000,Diesel,145,57.7,1.5
bmw,X1,2020,29991,Semi-Auto,2000,Diesel,145,40.9,2
bmw,1 Series,2020,24852,Manual,1510,Petrol,150,41.5,1.5
bmw,5 Series,2020,27090,Semi-Auto,3168,Hybrid,145,49.6,2
bmw,1 Series,2020,29980,Semi-Auto,4362,Diesel,145,48.7,2
bmw,4 Series,2020,32148,Semi-Auto,16,Diesel,145,60.1,2
bmw,1 Series,2020,32451,Semi-Auto,206,Diesel,145,48.7,2
bmw,4 Series,2020,32748,Semi-Auto,16,Diesel,145,60.1,2
bmw,4 Series,2020,35100,Semi-Auto,16,Diesel,145,51.4,3
bmw,2 Series,2020,35440,Semi-Auto,600,Petrol,145,36.2,2
bmw,4 Series,2020,30137,Semi-Auto,16,Diesel,150,60.1,2
bmw,2 Series,2020,23380,Semi-Auto,666,Diesel,145,51.4,2
bmw,M4,2020,48630,Semi-Auto,99,Petrol,145,34,3
bmw,X6,2020,65352,Semi-Auto,3158,Petrol,145,26.4,3
bmw,3 Series,2020,39950,Semi-Auto,1204,Petrol,150,33.6,3
bmw,X1,2020,29970,Semi-Auto,1241,Diesel,145,60.1,2
bmw,1 Series,2020,28790,Semi-Auto,953,Diesel,145,51.4,2
bmw,4 Series,2020,31003,Semi-Auto,2400,Diesel,145,50.4,3
bmw,4 Series,2020,27003,Semi-Auto,1816,Petrol,145,48.7,2
bmw,X1,2020,25480,Semi-Auto,24,Diesel,145,60.1,2
bmw,2 Series,2020,20980,Semi-Auto,9,Petrol,145,50.4,1.5
bmw,2 Series,2020,20980,Semi-Auto,12,Petrol,145,50.4,1.5
bmw,6 Series,2020,33490,Semi-Auto,101,Petrol,145,42.8,2
bmw,3 Series,2020,26980,Semi-Auto,101,Diesel,145,62.8,2
bmw,X2,2020,28993,Semi-Auto,101,Diesel,145,61.4,2
bmw,M4,2020,49623,Semi-Auto,2024,Petrol,145,34,3
bmw,X1,2020,27493,Manual,3609,Diesel,145,39.2,2
